symbol,timeframe,bar_time,open,high,low,close
EURUSD,H1,2026-01-05T20:00:00Z,1.17146,1.17253,1.17133,1.1724999999999999
EURUSD,H1,2026-01-05T21:00:00Z,1.17251,1.17287,1.17221,1.17272
EURUSD,H1,2026-01-05T22:00:00Z,1.17272,1.17288,1.17237,1.17248
EURUSD,H1,2026-01-05T23:00:00Z,1.17249,1.17264,1.17193,1.1721300000000001
EURUSD,H1,2026-01-06T00:00:00Z,1.17202,1.1722,1.17078,1.17178
EURUSD,H1,2026-01-06T01:00:00Z,1.17178,1.1721,1.17127,1.17147
EURUSD,H1,2026-01-06T02:00:00Z,1.17147,1.17172,1.17107,1.1717
EURUSD,H1,2026-01-06T03:00:00Z,1.1717,1.17254,1.17123,1.17254
EURUSD,H1,2026-01-06T04:00:00Z,1.17253,1.1738,1.17221,1.17376
EURUSD,H1,2026-01-06T05:00:00Z,1.17373,1.17383,1.17324,1.17346
EURUSD,H1,2026-01-06T06:00:00Z,1.17346,1.17357,1.17315,1.17337
EURUSD,H1,2026-01-06T07:00:00Z,1.17337,1.1736900000000001,1.17273,1.17289
EURUSD,H1,2026-01-06T08:00:00Z,1.1729,1.1736900000000001,1.17286,1.17362
EURUSD,H1,2026-01-06T09:00:00Z,1.17362,1.17429,1.17259,1.17291
EURUSD,H1,2026-01-06T10:00:00Z,1.1729,1.17389,1.1726,1.17286
EURUSD,H1,2026-01-06T11:00:00Z,1.17285,1.1729,1.17079,1.17134
EURUSD,H1,2026-01-06T12:00:00Z,1.17132,1.17172,1.17082,1.17127
EURUSD,H1,2026-01-06T13:00:00Z,1.17127,1.1713,1.17048,1.17061
EURUSD,H1,2026-01-06T14:00:00Z,1.17061,1.17122,1.16971,1.17015
EURUSD,H1,2026-01-06T15:00:00Z,1.17014,1.17137,1.16974,1.1711
EURUSD,H1,2026-01-06T16:00:00Z,1.1711,1.17175,1.16993,1.17093
EURUSD,H1,2026-01-06T17:00:00Z,1.17092,1.17092,1.16839,1.16954
EURUSD,H1,2026-01-06T18:00:00Z,1.16954,1.16982,1.1685699999999999,1.16881
EURUSD,H1,2026-01-06T19:00:00Z,1.16881,1.17008,1.16869,1.17007
EURUSD,H1,2026-01-06T20:00:00Z,1.1700599999999999,1.17022,1.16869,1.16883
EURUSD,H1,2026-01-06T21:00:00Z,1.16883,1.16911,1.16838,1.16897
EURUSD,H1,2026-01-06T22:00:00Z,1.16898,1.16932,1.16864,1.16869
EURUSD,H1,2026-01-06T23:00:00Z,1.16869,1.16888,1.1684700000000001,1.1688399999999999
EURUSD,H1,2026-01-07T00:00:00Z,1.16883,1.16883,1.16748,1.16881
EURUSD,H1,2026-01-07T01:00:00Z,1.16881,1.16906,1.16864,1.16872
EURUSD,H1,2026-01-07T02:00:00Z,1.16872,1.16943,1.16855,1.16917
EURUSD,H1,2026-01-07T03:00:00Z,1.16917,1.1700599999999999,1.169,1.16958
EURUSD,H1,2026-01-07T04:00:00Z,1.16958,1.17028,1.16952,1.16963
EURUSD,H1,2026-01-07T05:00:00Z,1.16963,1.17002,1.1696,1.16986
EURUSD,H1,2026-01-07T06:00:00Z,1.16986,1.17022,1.16909,1.16911
EURUSD,H1,2026-01-07T07:00:00Z,1.16911,1.16944,1.16907,1.16932
EURUSD,H1,2026-01-07T08:00:00Z,1.16932,1.16998,1.16923,1.16977
EURUSD,H1,2026-01-07T09:00:00Z,1.16976,1.16989,1.16785,1.16826
EURUSD,H1,2026-01-07T10:00:00Z,1.16824,1.1687400000000001,1.16727,1.1685699999999999
EURUSD,H1,2026-01-07T11:00:00Z,1.16856,1.1687,1.1681300000000001,1.16843
EURUSD,H1,2026-01-07T12:00:00Z,1.16842,1.16939,1.16835,1.16885
EURUSD,H1,2026-01-07T13:00:00Z,1.16883,1.16925,1.1685,1.16892
EURUSD,H1,2026-01-07T14:00:00Z,1.16893,1.16913,1.16811,1.16879
EURUSD,H1,2026-01-07T15:00:00Z,1.16879,1.16949,1.1682,1.16917
EURUSD,H1,2026-01-07T16:00:00Z,1.16916,1.16984,1.1687,1.16972
EURUSD,H1,2026-01-07T17:00:00Z,1.16959,1.16988,1.16799,1.16902
EURUSD,H1,2026-01-07T18:00:00Z,1.16901,1.16931,1.16822,1.16892
EURUSD,H1,2026-01-07T19:00:00Z,1.16892,1.16948,1.16863,1.16879
EURUSD,H1,2026-01-07T20:00:00Z,1.1688,1.16903,1.1682299999999999,1.16828
EURUSD,H1,2026-01-07T21:00:00Z,1.16832,1.16854,1.1678600000000001,1.16825
EURUSD,H1,2026-01-07T22:00:00Z,1.16825,1.16839,1.16791,1.16793
EURUSD,H1,2026-01-07T23:00:00Z,1.16789,1.16791,1.1673499999999999,1.16755
EURUSD,H1,2026-01-08T00:00:00Z,1.16723,1.16772,1.16712,1.16763
EURUSD,H1,2026-01-08T01:00:00Z,1.16763,1.16775,1.1675,1.16768
EURUSD,H1,2026-01-08T02:00:00Z,1.16768,1.16781,1.16759,1.16759
EURUSD,H1,2026-01-08T03:00:00Z,1.16759,1.16781,1.16728,1.16748
EURUSD,H1,2026-01-08T04:00:00Z,1.16748,1.16808,1.16726,1.16802
EURUSD,H1,2026-01-08T05:00:00Z,1.16802,1.16828,1.16788,1.168
EURUSD,H1,2026-01-08T06:00:00Z,1.168,1.16811,1.16779,1.16803
EURUSD,H1,2026-01-08T07:00:00Z,1.16802,1.1683,1.16775,1.16825
EURUSD,H1,2026-01-08T08:00:00Z,1.16825,1.1683,1.16747,1.16816
EURUSD,H1,2026-01-08T09:00:00Z,1.16815,1.16829,1.1677,1.1678
EURUSD,H1,2026-01-08T10:00:00Z,1.16779,1.16789,1.16689,1.16713
EURUSD,H1,2026-01-08T11:00:00Z,1.16712,1.1677,1.16693,1.16768
EURUSD,H1,2026-01-08T12:00:00Z,1.16767,1.16818,1.16758,1.16799
EURUSD,H1,2026-01-08T13:00:00Z,1.168,1.16802,1.16751,1.16776
EURUSD,H1,2026-01-08T14:00:00Z,1.16776,1.16779,1.16699,1.16734
EURUSD,H1,2026-01-08T15:00:00Z,1.16733,1.16779,1.16582,1.16629
EURUSD,H1,2026-01-08T16:00:00Z,1.16628,1.16666,1.16561,1.16646
EURUSD,H1,2026-01-08T17:00:00Z,1.16646,1.16739,1.16609,1.1666400000000001
EURUSD,H1,2026-01-08T18:00:00Z,1.16665,1.16677,1.16525,1.16544
EURUSD,H1,2026-01-08T19:00:00Z,1.16544,1.16557,1.16437,1.16507
EURUSD,H1,2026-01-08T20:00:00Z,1.16507,1.16533,1.1644700000000001,1.16452
EURUSD,H1,2026-01-08T21:00:00Z,1.16452,1.1650800000000001,1.16427,1.16501
EURUSD,H1,2026-01-08T22:00:00Z,1.16501,1.16546,1.16498,1.16514
EURUSD,H1,2026-01-08T23:00:00Z,1.16513,1.16623,1.1650800000000001,1.16582
EURUSD,H1,2026-01-09T00:00:00Z,1.1659,1.16591,1.16445,1.16575
EURUSD,H1,2026-01-09T01:00:00Z,1.16575,1.16624,1.16566,1.16581
EURUSD,H1,2026-01-09T02:00:00Z,1.16581,1.16581,1.16534,1.16536
EURUSD,H1,2026-01-09T03:00:00Z,1.16536,1.16573,1.1648100000000001,1.16492
EURUSD,H1,2026-01-09T04:00:00Z,1.16492,1.16548,1.1646,1.16544
EURUSD,H1,2026-01-09T05:00:00Z,1.16544,1.16593,1.16538,1.16563
EURUSD,H1,2026-01-09T06:00:00Z,1.16563,1.1657,1.16519,1.16543
EURUSD,H1,2026-01-09T07:00:00Z,1.16543,1.16562,1.165,1.16511
EURUSD,H1,2026-01-09T08:00:00Z,1.16511,1.16529,1.16483,1.1649
EURUSD,H1,2026-01-09T09:00:00Z,1.16489,1.1650800000000001,1.16401,1.1650800000000001
EURUSD,H1,2026-01-09T10:00:00Z,1.1650800000000001,1.1653,1.16411,1.16489
EURUSD,H1,2026-01-09T11:00:00Z,1.16492,1.16502,1.16422,1.16424
EURUSD,H1,2026-01-09T12:00:00Z,1.16424,1.16469,1.16367,1.16469
EURUSD,H1,2026-01-09T13:00:00Z,1.1647,1.1647,1.16415,1.1646
EURUSD,H1,2026-01-09T14:00:00Z,1.1646,1.16462,1.16398,1.16415
EURUSD,H1,2026-01-09T15:00:00Z,1.16416,1.16606,1.16233,1.16452
EURUSD,H1,2026-01-09T16:00:00Z,1.16448,1.16525,1.16299,1.16367
EURUSD,H1,2026-01-09T17:00:00Z,1.1636199999999999,1.1641,1.1618,1.16405
EURUSD,H1,2026-01-09T18:00:00Z,1.16404,1.16434,1.16282,1.16333
EURUSD,H1,2026-01-09T19:00:00Z,1.16333,1.16345,1.16275,1.16318
EURUSD,H1,2026-01-09T20:00:00Z,1.16319,1.164,1.16312,1.1634
EURUSD,H1,2026-01-09T21:00:00Z,1.1634,1.16389,1.16331,1.16348
EURUSD,H1,2026-01-09T22:00:00Z,1.16348,1.16379,1.16342,1.16347
EURUSD,H1,2026-01-09T23:00:00Z,1.16348,1.16369,1.16289,1.16321
EURUSD,H1,2026-01-12T00:00:00Z,1.16258,1.16311,1.16258,1.16284
EURUSD,H1,2026-01-12T01:00:00Z,1.16284,1.16331,1.16232,1.16238
EURUSD,H1,2026-01-12T02:00:00Z,1.16238,1.16651,1.16217,1.16648
EURUSD,H1,2026-01-12T03:00:00Z,1.16648,1.16714,1.16555,1.16563
EURUSD,H1,2026-01-12T04:00:00Z,1.16562,1.16642,1.16539,1.16548
EURUSD,H1,2026-01-12T05:00:00Z,1.16548,1.16592,1.16548,1.16552
EURUSD,H1,2026-01-12T06:00:00Z,1.16552,1.16585,1.16529,1.16557
EURUSD,H1,2026-01-12T07:00:00Z,1.16557,1.1671,1.16557,1.16692
EURUSD,H1,2026-01-12T08:00:00Z,1.16692,1.1673,1.1663999999999999,1.16698
EURUSD,H1,2026-01-12T09:00:00Z,1.16696,1.16876,1.16685,1.16849
EURUSD,H1,2026-01-12T10:00:00Z,1.16849,1.16919,1.16759,1.16882
EURUSD,H1,2026-01-12T11:00:00Z,1.16882,1.16959,1.16812,1.16819
EURUSD,H1,2026-01-12T12:00:00Z,1.16818,1.16855,1.16759,1.16854
EURUSD,H1,2026-01-12T13:00:00Z,1.16854,1.16894,1.16755,1.1678600000000001
EURUSD,H1,2026-01-12T14:00:00Z,1.1678600000000001,1.16876,1.16772,1.1681300000000001
EURUSD,H1,2026-01-12T15:00:00Z,1.1681300000000001,1.16985,1.16779,1.1693
EURUSD,H1,2026-01-12T16:00:00Z,1.16928,1.16929,1.16739,1.16769
EURUSD,H1,2026-01-12T17:00:00Z,1.16771,1.16861,1.16728,1.16814
EURUSD,H1,2026-01-12T18:00:00Z,1.16814,1.16821,1.16712,1.16719
EURUSD,H1,2026-01-12T19:00:00Z,1.16718,1.16758,1.16662,1.16687
EURUSD,H1,2026-01-12T20:00:00Z,1.16687,1.16717,1.16652,1.1669
EURUSD,H1,2026-01-12T21:00:00Z,1.1669,1.16739,1.16678,1.16721
EURUSD,H1,2026-01-12T22:00:00Z,1.16721,1.16732,1.16631,1.16652
EURUSD,H1,2026-01-12T23:00:00Z,1.16649,1.16685,1.16642,1.16662
EURUSD,H1,2026-01-13T00:00:00Z,1.16656,1.16692,1.16625,1.16675
EURUSD,H1,2026-01-13T01:00:00Z,1.16675,1.16709,1.16644,1.16675
EURUSD,H1,2026-01-13T02:00:00Z,1.16675,1.16676,1.16608,1.16637
EURUSD,H1,2026-01-13T03:00:00Z,1.16638,1.16647,1.16562,1.16586
EURUSD,H1,2026-01-13T04:00:00Z,1.16585,1.16614,1.16567,1.1659
EURUSD,H1,2026-01-13T05:00:00Z,1.1659,1.16638,1.16564,1.16588
EURUSD,H1,2026-01-13T06:00:00Z,1.16588,1.1666,1.16585,1.16656
EURUSD,H1,2026-01-13T07:00:00Z,1.16657,1.16676,1.16616,1.16627
EURUSD,H1,2026-01-13T08:00:00Z,1.16628,1.16629,1.16538,1.16589
EURUSD,H1,2026-01-13T09:00:00Z,1.16588,1.16649,1.1656,1.16642
EURUSD,H1,2026-01-13T10:00:00Z,1.16641,1.16693,1.16586,1.16693
EURUSD,H1,2026-01-13T11:00:00Z,1.16693,1.16726,1.16634,1.16719
EURUSD,H1,2026-01-13T12:00:00Z,1.16718,1.16744,1.16651,1.16663
EURUSD,H1,2026-01-13T13:00:00Z,1.16661,1.16705,1.16647,1.16687
EURUSD,H1,2026-01-13T14:00:00Z,1.16687,1.16692,1.16529,1.16552
EURUSD,H1,2026-01-13T15:00:00Z,1.16551,1.16776,1.165,1.16684
EURUSD,H1,2026-01-13T16:00:00Z,1.16684,1.16732,1.16573,1.1663999999999999
EURUSD,H1,2026-01-13T17:00:00Z,1.16638,1.16649,1.16441,1.16521
EURUSD,H1,2026-01-13T18:00:00Z,1.16521,1.16545,1.1634,1.16458
EURUSD,H1,2026-01-13T19:00:00Z,1.16458,1.16486,1.16413,1.1646
EURUSD,H1,2026-01-13T20:00:00Z,1.16461,1.16545,1.16413,1.16532
EURUSD,H1,2026-01-13T21:00:00Z,1.16532,1.16535,1.1646,1.16493
EURUSD,H1,2026-01-13T22:00:00Z,1.16493,1.16499,1.16453,1.16456
EURUSD,H1,2026-01-13T23:00:00Z,1.16455,1.16466,1.16418,1.16426
EURUSD,H1,2026-01-14T00:00:00Z,1.16412,1.16439,1.16333,1.16426
EURUSD,H1,2026-01-14T01:00:00Z,1.16426,1.16456,1.1641,1.1642000000000001
EURUSD,H1,2026-01-14T02:00:00Z,1.1642000000000001,1.16438,1.16379,1.16428
EURUSD,H1,2026-01-14T03:00:00Z,1.16428,1.16432,1.16369,1.16381
EURUSD,H1,2026-01-14T04:00:00Z,1.16381,1.16443,1.1636199999999999,1.16436
EURUSD,H1,2026-01-14T05:00:00Z,1.16436,1.1649,1.16435,1.1647
EURUSD,H1,2026-01-14T06:00:00Z,1.16469,1.1648,1.16434,1.16441
EURUSD,H1,2026-01-14T07:00:00Z,1.16441,1.16452,1.16417,1.16422
EURUSD,H1,2026-01-14T08:00:00Z,1.16422,1.16501,1.16415,1.16492
EURUSD,H1,2026-01-14T09:00:00Z,1.16492,1.16521,1.16443,1.16462
EURUSD,H1,2026-01-14T10:00:00Z,1.16462,1.16504,1.16408,1.16476
EURUSD,H1,2026-01-14T11:00:00Z,1.16475,1.16538,1.16459,1.16519
EURUSD,H1,2026-01-14T12:00:00Z,1.16519,1.16578,1.16468,1.16551
EURUSD,H1,2026-01-14T13:00:00Z,1.16551,1.16551,1.16439,1.1647
EURUSD,H1,2026-01-14T14:00:00Z,1.1647,1.166,1.16449,1.16596
EURUSD,H1,2026-01-14T15:00:00Z,1.16596,1.16597,1.16449,1.165
EURUSD,H1,2026-01-14T16:00:00Z,1.165,1.16599,1.16488,1.16559
EURUSD,H1,2026-01-14T17:00:00Z,1.16558,1.16607,1.16494,1.16599
EURUSD,H1,2026-01-14T18:00:00Z,1.166,1.16617,1.16526,1.16546
EURUSD,H1,2026-01-14T19:00:00Z,1.16546,1.16559,1.16456,1.16469
EURUSD,H1,2026-01-14T20:00:00Z,1.16467,1.16478,1.16379,1.1638
EURUSD,H1,2026-01-14T21:00:00Z,1.1638,1.16393,1.16354,1.1636199999999999
EURUSD,H1,2026-01-14T22:00:00Z,1.16364,1.16474,1.16364,1.16432
EURUSD,H1,2026-01-14T23:00:00Z,1.16433,1.16463,1.1642299999999999,1.16452
EURUSD,H1,2026-01-15T00:00:00Z,1.1644,1.16461,1.16292,1.16436
EURUSD,H1,2026-01-15T01:00:00Z,1.16436,1.1647,1.16421,1.1645
EURUSD,H1,2026-01-15T02:00:00Z,1.16451,1.16456,1.16357,1.16377
EURUSD,H1,2026-01-15T03:00:00Z,1.16377,1.16417,1.16331,1.16387
EURUSD,H1,2026-01-15T04:00:00Z,1.16387,1.16409,1.1636199999999999,1.16403
EURUSD,H1,2026-01-15T05:00:00Z,1.16403,1.16415,1.16369,1.16389
EURUSD,H1,2026-01-15T06:00:00Z,1.16389,1.16395,1.16342,1.16346
EURUSD,H1,2026-01-15T07:00:00Z,1.16345,1.16379,1.16334,1.16352
EURUSD,H1,2026-01-15T08:00:00Z,1.16352,1.16383,1.16299,1.16329
EURUSD,H1,2026-01-15T09:00:00Z,1.1633,1.16367,1.16259,1.16288
EURUSD,H1,2026-01-15T10:00:00Z,1.16286,1.16354,1.16268,1.16309
EURUSD,H1,2026-01-15T11:00:00Z,1.16309,1.16399,1.16302,1.1635900000000001
EURUSD,H1,2026-01-15T12:00:00Z,1.16358,1.1641,1.16328,1.16358
EURUSD,H1,2026-01-15T13:00:00Z,1.1635900000000001,1.1638,1.1630099999999999,1.16308
EURUSD,H1,2026-01-15T14:00:00Z,1.16308,1.1635,1.1620300000000001,1.16227
EURUSD,H1,2026-01-15T15:00:00Z,1.16227,1.16252,1.15988,1.16015
EURUSD,H1,2026-01-15T16:00:00Z,1.16016,1.1610800000000001,1.1593,1.16012
EURUSD,H1,2026-01-15T17:00:00Z,1.16012,1.16094,1.15972,1.16023
EURUSD,H1,2026-01-15T18:00:00Z,1.16024,1.16111,1.15985,1.1604700000000001
EURUSD,H1,2026-01-15T19:00:00Z,1.1604700000000001,1.16137,1.16037,1.1609
EURUSD,H1,2026-01-15T20:00:00Z,1.1609,1.1615199999999999,1.16089,1.16148
EURUSD,H1,2026-01-15T21:00:00Z,1.16148,1.16175,1.16112,1.16137
EURUSD,H1,2026-01-15T22:00:00Z,1.16137,1.16155,1.16028,1.16043
EURUSD,H1,2026-01-15T23:00:00Z,1.16042,1.16107,1.16034,1.16094
EURUSD,H1,2026-01-16T00:00:00Z,1.16073,1.16083,1.16014,1.16069
EURUSD,H1,2026-01-16T01:00:00Z,1.16069,1.16103,1.1605699999999999,1.1609099999999999
EURUSD,H1,2026-01-16T02:00:00Z,1.1609099999999999,1.16096,1.16026,1.1604
EURUSD,H1,2026-01-16T03:00:00Z,1.1604,1.16087,1.16023,1.16071
EURUSD,H1,2026-01-16T04:00:00Z,1.16071,1.16143,1.16062,1.16096
EURUSD,H1,2026-01-16T05:00:00Z,1.16096,1.16126,1.16069,1.16121
EURUSD,H1,2026-01-16T06:00:00Z,1.16121,1.16137,1.16101,1.1611
EURUSD,H1,2026-01-16T07:00:00Z,1.16109,1.16112,1.1606,1.16067
EURUSD,H1,2026-01-16T08:00:00Z,1.16067,1.16099,1.16044,1.16097
EURUSD,H1,2026-01-16T09:00:00Z,1.16096,1.16148,1.16082,1.16121
EURUSD,H1,2026-01-16T10:00:00Z,1.16122,1.16147,1.16085,1.16093
EURUSD,H1,2026-01-16T11:00:00Z,1.16093,1.1615199999999999,1.1608,1.16084
EURUSD,H1,2026-01-16T12:00:00Z,1.16083,1.16177,1.1608100000000001,1.16132
EURUSD,H1,2026-01-16T13:00:00Z,1.16132,1.16234,1.16129,1.16192
EURUSD,H1,2026-01-16T14:00:00Z,1.16192,1.16223,1.16136,1.16191
EURUSD,H1,2026-01-16T15:00:00Z,1.1619,1.16211,1.16116,1.16186
EURUSD,H1,2026-01-16T16:00:00Z,1.16186,1.16206,1.16126,1.16182
EURUSD,H1,2026-01-16T17:00:00Z,1.16182,1.1627399999999999,1.15845,1.1593499999999999
EURUSD,H1,2026-01-16T18:00:00Z,1.15934,1.1606,1.15934,1.15984
EURUSD,H1,2026-01-16T19:00:00Z,1.15984,1.16029,1.15948,1.15958
EURUSD,H1,2026-01-16T20:00:00Z,1.15956,1.15994,1.15893,1.15956
EURUSD,H1,2026-01-16T21:00:00Z,1.15956,1.15975,1.15915,1.15964
EURUSD,H1,2026-01-16T22:00:00Z,1.15964,1.16023,1.15955,1.15993
EURUSD,H1,2026-01-16T23:00:00Z,1.15995,1.16023,1.15972,1.15983
EURUSD,H1,2026-01-19T00:00:00Z,1.15817,1.1586,1.15772,1.15839
EURUSD,H1,2026-01-19T01:00:00Z,1.15839,1.1627,1.15778,1.16246
EURUSD,H1,2026-01-19T02:00:00Z,1.16246,1.16378,1.16046,1.16321
EURUSD,H1,2026-01-19T03:00:00Z,1.16321,1.16343,1.16221,1.16226
EURUSD,H1,2026-01-19T04:00:00Z,1.16228,1.1623999999999999,1.16157,1.16177
EURUSD,H1,2026-01-19T05:00:00Z,1.16177,1.16262,1.16162,1.16246
EURUSD,H1,2026-01-19T06:00:00Z,1.16246,1.16337,1.16244,1.16331
EURUSD,H1,2026-01-19T07:00:00Z,1.16332,1.16377,1.16268,1.16276
EURUSD,H1,2026-01-19T08:00:00Z,1.16275,1.16326,1.16249,1.1628
EURUSD,H1,2026-01-19T09:00:00Z,1.16281,1.16414,1.1623,1.16262
EURUSD,H1,2026-01-19T10:00:00Z,1.16262,1.1628,1.16183,1.16252
EURUSD,H1,2026-01-19T11:00:00Z,1.16252,1.1629800000000001,1.16111,1.16243
EURUSD,H1,2026-01-19T12:00:00Z,1.16245,1.16287,1.1622,1.1623999999999999
EURUSD,H1,2026-01-19T13:00:00Z,1.16241,1.1629,1.1620300000000001,1.1628
EURUSD,H1,2026-01-19T14:00:00Z,1.1628,1.16333,1.1625,1.16256
EURUSD,H1,2026-01-19T15:00:00Z,1.16257,1.16355,1.16257,1.1632
EURUSD,H1,2026-01-19T16:00:00Z,1.16318,1.16426,1.16303,1.16399
EURUSD,H1,2026-01-19T17:00:00Z,1.16399,1.16434,1.16317,1.16399
EURUSD,H1,2026-01-19T18:00:00Z,1.16399,1.16474,1.16378,1.16419
EURUSD,H1,2026-01-19T19:00:00Z,1.16419,1.16466,1.16398,1.1645699999999999
EURUSD,H1,2026-01-19T20:00:00Z,1.16458,1.16487,1.16431,1.16433
EURUSD,H1,2026-01-19T21:00:00Z,1.16433,1.16468,1.16426,1.16432
EURUSD,H1,2026-01-19T22:00:00Z,1.16432,1.16454,1.16418,1.16454
EURUSD,H1,2026-01-19T23:00:00Z,1.16454,1.16462,1.1643,1.16454
EURUSD,H1,2026-01-20T00:00:00Z,1.16448,1.16458,1.16395,1.16441
EURUSD,H1,2026-01-20T01:00:00Z,1.16443,1.16461,1.16383,1.16394
EURUSD,H1,2026-01-20T02:00:00Z,1.16394,1.1641,1.16326,1.16403
EURUSD,H1,2026-01-20T03:00:00Z,1.16403,1.1644,1.16388,1.16439
EURUSD,H1,2026-01-20T04:00:00Z,1.16439,1.16465,1.16405,1.16445
EURUSD,H1,2026-01-20T05:00:00Z,1.16445,1.16587,1.16441,1.16566
EURUSD,H1,2026-01-20T06:00:00Z,1.16566,1.16665,1.16561,1.16657
EURUSD,H1,2026-01-20T07:00:00Z,1.16657,1.1672500000000001,1.16631,1.16632
EURUSD,H1,2026-01-20T08:00:00Z,1.16632,1.16692,1.1662,1.16687
EURUSD,H1,2026-01-20T09:00:00Z,1.16686,1.16938,1.16641,1.16887
EURUSD,H1,2026-01-20T10:00:00Z,1.16887,1.17217,1.16873,1.17163
EURUSD,H1,2026-01-20T11:00:00Z,1.1716199999999999,1.17328,1.17158,1.17264
EURUSD,H1,2026-01-20T12:00:00Z,1.17263,1.17321,1.1715200000000001,1.17311
EURUSD,H1,2026-01-20T13:00:00Z,1.17313,1.1739,1.17225,1.1735
EURUSD,H1,2026-01-20T14:00:00Z,1.1735,1.17437,1.17256,1.17258
EURUSD,H1,2026-01-20T15:00:00Z,1.17259,1.1769,1.17185,1.17333
EURUSD,H1,2026-01-20T16:00:00Z,1.17334,1.1737,1.1715200000000001,1.17194
EURUSD,H1,2026-01-20T17:00:00Z,1.17194,1.17371,1.17161,1.17271
EURUSD,H1,2026-01-20T18:00:00Z,1.17271,1.17394,1.1727,1.1739
EURUSD,H1,2026-01-20T19:00:00Z,1.1739,1.17428,1.17298,1.17315
EURUSD,H1,2026-01-20T20:00:00Z,1.17315,1.17341,1.17266,1.17267
EURUSD,H1,2026-01-20T21:00:00Z,1.17267,1.17281,1.17116,1.17123
EURUSD,H1,2026-01-20T22:00:00Z,1.17123,1.17204,1.17108,1.17196
EURUSD,H1,2026-01-20T23:00:00Z,1.17194,1.17267,1.17176,1.17262
EURUSD,H1,2026-01-21T00:00:00Z,1.17241,1.17253,1.1718899999999999,1.17201
EURUSD,H1,2026-01-21T01:00:00Z,1.17201,1.17289,1.17195,1.17272
EURUSD,H1,2026-01-21T02:00:00Z,1.17268,1.17268,1.17165,1.17236
EURUSD,H1,2026-01-21T03:00:00Z,1.17236,1.17343,1.17226,1.1729
EURUSD,H1,2026-01-21T04:00:00Z,1.17291,1.17317,1.17243,1.17265
EURUSD,H1,2026-01-21T05:00:00Z,1.17265,1.17288,1.17109,1.1718899999999999
EURUSD,H1,2026-01-21T06:00:00Z,1.1718899999999999,1.17206,1.17141,1.17182
EURUSD,H1,2026-01-21T07:00:00Z,1.17181,1.17217,1.17154,1.17174
EURUSD,H1,2026-01-21T08:00:00Z,1.17174,1.17251,1.17156,1.1724
EURUSD,H1,2026-01-21T09:00:00Z,1.17237,1.17254,1.171,1.17171
EURUSD,H1,2026-01-21T10:00:00Z,1.17171,1.17187,1.1705,1.17103
EURUSD,H1,2026-01-21T11:00:00Z,1.17103,1.17127,1.17012,1.17035
EURUSD,H1,2026-01-21T12:00:00Z,1.17035,1.17085,1.17014,1.1707
EURUSD,H1,2026-01-21T13:00:00Z,1.1707,1.17203,1.17039,1.17142
EURUSD,H1,2026-01-21T14:00:00Z,1.17142,1.17358,1.17121,1.17349
EURUSD,H1,2026-01-21T15:00:00Z,1.1735,1.1743000000000001,1.17286,1.1739600000000001
EURUSD,H1,2026-01-21T16:00:00Z,1.1739600000000001,1.17408,1.1715200000000001,1.1724700000000001
EURUSD,H1,2026-01-21T17:00:00Z,1.1724700000000001,1.17285,1.1700599999999999,1.17021
EURUSD,H1,2026-01-21T18:00:00Z,1.1702,1.17107,1.16948,1.17033
EURUSD,H1,2026-01-21T19:00:00Z,1.17033,1.17117,1.16971,1.17028
EURUSD,H1,2026-01-21T20:00:00Z,1.17028,1.17034,1.16937,1.1697
EURUSD,H1,2026-01-21T21:00:00Z,1.1697,1.17055,1.16769,1.16914
EURUSD,H1,2026-01-21T22:00:00Z,1.16915,1.1692,1.1676199999999999,1.16869
EURUSD,H1,2026-01-21T23:00:00Z,1.16869,1.16895,1.1684,1.16872
EURUSD,H1,2026-01-22T00:00:00Z,1.16818,1.1686,1.16797,1.16845
EURUSD,H1,2026-01-22T01:00:00Z,1.16845,1.16855,1.167,1.1673
EURUSD,H1,2026-01-22T02:00:00Z,1.1673,1.16899,1.16729,1.16873
EURUSD,H1,2026-01-22T03:00:00Z,1.1687400000000001,1.16902,1.16811,1.16888
EURUSD,H1,2026-01-22T04:00:00Z,1.16888,1.16936,1.16832,1.1685699999999999
EURUSD,H1,2026-01-22T05:00:00Z,1.1685699999999999,1.16904,1.16849,1.1689
EURUSD,H1,2026-01-22T06:00:00Z,1.1689,1.16972,1.16889,1.16916
EURUSD,H1,2026-01-22T07:00:00Z,1.16916,1.1692,1.16842,1.16883
EURUSD,H1,2026-01-22T08:00:00Z,1.16883,1.16919,1.16843,1.16886
EURUSD,H1,2026-01-22T09:00:00Z,1.16885,1.16962,1.1684700000000001,1.1690800000000001
EURUSD,H1,2026-01-22T10:00:00Z,1.16906,1.1695,1.16841,1.16889
EURUSD,H1,2026-01-22T11:00:00Z,1.16895,1.16975,1.16877,1.16927
EURUSD,H1,2026-01-22T12:00:00Z,1.16928,1.16955,1.16868,1.16955
EURUSD,H1,2026-01-22T13:00:00Z,1.16955,1.17041,1.16904,1.17026
EURUSD,H1,2026-01-22T14:00:00Z,1.17023,1.17092,1.16999,1.17039
EURUSD,H1,2026-01-22T15:00:00Z,1.17039,1.1718600000000001,1.17029,1.17139
EURUSD,H1,2026-01-22T16:00:00Z,1.17139,1.17255,1.17109,1.17198
EURUSD,H1,2026-01-22T17:00:00Z,1.172,1.1734,1.17187,1.17339
